symbol,rsi_period,rsi_threshold,hold_days,tp_pct,sl_pct,train_n,train_wr,train_avg,train_sharpe,train_pl,train_stability,val_n,val_wr,val_avg,val_sharpe,val_pl,val_recovery,val_bull_wr,val_bull_avg,val_range_wr,wr_diff,ret_diff,score
2376,10,40,7,15,10,26,65.38461538461539,1.453255939868042,3.3939570092766247,0.889245709671045,6.778733115237177,14,64.28571428571429,1.3731732428004377,2.8973877859042165,0.9263127158574268,0.7578368843257473,50.0,1.7386871339396257,50.0,1.098901098901095,0.08008269706760429,61.46543328287521
2379,12,55,10,15,8,47,65.95744680851064,1.1502038536932506,3.641841894092006,0.92919333576925,4.996352552834963,29,68.96551724137932,1.5216177064620593,4.4081260393131805,0.8964687342631265,1.8649146667227074,68.96551724137932,1.5216177064620593,0,3.008070432868678,0.37141385276880867,61.141136190196896
2379,12,55,10,20,8,47,65.95744680851064,1.1502038536932506,3.641841894092006,0.92919333576925,4.996352552834963,29,68.96551724137932,1.5216177064620593,4.4081260393131805,0.8964687342631265,1.8649146667227074,68.96551724137932,1.5216177064620593,0,3.008070432868678,0.37141385276880867,61.141136190196896
2379,12,55,10,10,8,47,65.95744680851064,1.1502038536932506,3.641841894092006,0.92919333576925,4.996352552834963,29,68.96551724137932,1.6131062943373002,4.54545018712492,0.9233130551820471,1.9770442828816794,68.96551724137932,1.6131062943373002,0,3.008070432868678,0.4629024406440496,60.36047191603909
2330,10,55,10,10,6,52,63.46153846153846,1.735204859790549,6.391029116017105,1.655931314449372,4.300172729432226,24,58.333333333333336,1.7621620014634527,4.00173061545168,1.3533919393935647,1.344706558402558,58.333333333333336,1.7621620014634527,0,5.128205128205124,0.02695714167290375,60.29674571680688
2379,10,60,7,15,10,63,63.49206349206349,0.998419927652083,3.6630085884440486,1.0474119803768502,4.309689845237813,33,60.60606060606061,1.3264164040463466,4.0135837060376645,1.2326374932574715,2.6374555928632457,60.60606060606061,1.3264164040463466,0,2.8860028860028777,0.32799647639426366,60.23220266740377
2379,10,60,7,20,10,63,63.49206349206349,0.998419927652083,3.6630085884440486,1.0474119803768502,4.309689845237813,33,60.60606060606061,1.3264164040463466,4.0135837060376645,1.2326374932574715,2.6374555928632457,60.60606060606061,1.3264164040463466,0,2.8860028860028777,0.32799647639426366,60.23220266740377
2379,12,50,3,10,10,38,60.526315789473685,0.5160195641908359,4.825574080121155,1.350644615759234,1.6844757571141353,21,66.66666666666666,0.846091618860938,4.632111755217434,1.028929945025445,2.239758350850238,66.66666666666666,0.846091618860938,0,6.140350877192972,0.33007205467010203,60.00715199375846
2379,12,50,3,15,10,38,60.526315789473685,0.5160195641908359,4.825574080121155,1.350644615759234,1.6844757571141353,21,66.66666666666666,0.846091618860938,4.632111755217434,1.028929945025445,2.239758350850238,66.66666666666666,0.846091618860938,0,6.140350877192972,0.33007205467010203,60.00715199375846
2379,12,50,3,20,10,38,60.526315789473685,0.5160195641908359,4.825574080121155,1.350644615759234,1.6844757571141353,21,66.66666666666666,0.846091618860938,4.632111755217434,1.028929945025445,2.239758350850238,66.66666666666666,0.846091618860938,0,6.140350877192972,0.33007205467010203,60.00715199375846
